pos_id;track_id;pair_id;bird_num;path;bird_id;x;y;t;dp_10m
149818;49;5;1;A;1;615633.08798;5735161.96709;33744;f
149819;49;5;1;A;1;615632.2595;5735165.7311;33744.2;f
149820;49;5;1;A;1;615631.6435;5735169.51887;33744.4;f
149821;49;5;1;A;1;615631.2874;5735173.50682;33744.6;f
149822;49;5;1;A;1;615631.0656;5735177.40547;33744.8;f
149823;49;5;1;A;1;615630.91069;5735181.39804;33745;f
149824;49;5;1;A;1;615630.83278;5735185.29997;33745.2;f
149825;49;5;1;A;1;615630.8847;5735189.30657;33745.4;f
149826;49;5;1;A;1;615630.99958;5735193.32438;33745.6;t
149827;49;5;1;A;1;615631.12403;5735197.43445;33745.8;f
149828;49;5;1;A;1;615631.36523;5735201.455;33746;f
149829;49;5;1;A;1;615631.48925;5735205.58411;33746.2;f
149830;49;5;1;A;1;615631.73726;5735209.81791;33746.4;f
149831;49;5;1;A;1;615631.99697;5735214.05196;33746.6;f
149832;49;5;1;A;1;615632.4064;5735218.28929;33746.8;f
149833;49;5;1;A;1;615633.07417;5735222.54236;33747;f
149834;49;5;1;A;1;615633.80859;5735226.89858;33747.2;f
149835;49;5;1;A;1;615634.61805;5735231.24691;33747.4;f
149836;49;5;1;A;1;615635.55621;5735235.49656;33747.6;f
149837;49;5;1;A;1;615636.50001;5735239.75577;33747.8;f
149838;49;5;1;A;1;615637.49316;5735244.10853;33748;f
149839;49;5;1;A;1;615638.36209;5735248.36602;33748.2;f
149840;49;5;1;A;1;615639.22868;5735252.72529;33748.4;f
149841;49;5;1;A;1;615640.09526;5735257.08455;33748.6;f
149842;49;5;1;A;1;615640.95618;5735261.43409;33748.8;f
149843;49;5;1;A;1;615641.75634;5735265.68077;33749;f
149844;49;5;1;A;1;615642.55062;5735269.9271;33749.2;f
149845;49;5;1;A;1;615643.28732;5735274.18135;33749.4;f
149846;49;5;1;A;1;615644.07341;5735278.52936;33749.6;f
149847;49;5;1;A;1;615644.72965;5735282.77254;33749.8;f
149848;49;5;1;A;1;615645.32835;5735287.02382;33750;f
149849;49;5;1;A;1;615646.01147;5735291.36945;33750.2;f
149850;49;5;1;A;1;615646.9494;5735295.62853;33750.4;f
149851;49;5;1;A;1;615647.90273;5735299.98036;33750.6;f
149852;49;5;1;A;1;615649.05933;5735304.24425;33750.8;f
149853;49;5;1;A;1;615650.3519;5735308.60392;33751;f
149854;49;5;1;A;1;615651.77342;5735312.85544;33751.2;f
149855;49;5;1;A;1;615653.18546;5735317.00452;33751.4;f
149856;49;5;1;A;1;615654.45933;5735321.16005;33751.6;f
149857;49;5;1;A;1;615655.59866;5735325.41433;33751.8;f
149858;49;5;1;A;1;615656.67482;5735329.66716;33752;f
149859;49;5;1;A;1;615657.76266;5735333.92025;33752.2;f
149860;49;5;1;A;1;615658.98831;5735338.18594;33752.4;f
149861;49;5;1;A;1;615660.33817;5735342.54688;33752.6;f
149862;49;5;1;A;1;615661.69594;5735346.8154;33752.8;f
149863;49;5;1;A;1;615663.10877;5735351.18725;33753;f
149864;49;5;1;A;1;615664.45285;5735355.54827;33753.2;f
149865;49;5;1;A;1;615665.72993;5735359.81494;33753.4;f
149866;49;5;1;A;1;615666.93592;5735364.17261;33753.6;f
149867;49;5;1;A;1;615668.08669;5735368.43657;33753.8;f
149868;49;5;1;A;1;615669.29852;5735372.79437;33754;f
149869;49;5;1;A;1;615670.50078;5735377.05949;33754.2;f
149870;49;5;1;A;1;615671.56308;5735381.40428;33754.4;f
149871;49;5;1;A;1;615672.4975;5735385.56159;33754.6;f
149872;49;5;1;A;1;615673.35254;5735389.911;33754.8;f
149873;49;5;1;A;1;615674.06588;5735394.1649;33755;f
149874;49;5;1;A;1;615674.56421;5735398.50631;33755.2;f
149875;49;5;1;A;1;615674.80633;5735402.73998;33755.4;f
149876;49;5;1;A;1;615674.97361;5735406.97193;33755.6;f
149877;49;5;1;A;1;615675.00869;5735411.20084;33755.8;f
149878;49;5;1;A;1;615674.98059;5735415.4283;33756;f
149879;49;5;1;A;1;615674.95854;5735419.64647;33756.2;f
149880;49;5;1;A;1;615674.99617;5735423.764;33756.4;f
149881;49;5;1;A;1;615674.97041;5735427.88983;33756.6;f
149882;49;5;1;A;1;615674.92503;5735432.10729;33756.8;f
149883;49;5;1;A;1;615674.68661;5735436.21865;33757;t
149884;49;5;1;A;1;615674.3794;5735440.31903;33757.2;f
149885;49;5;1;A;1;615674.00573;5735444.30661;33757.4;f
149886;49;5;1;A;1;615673.55977;5735448.18125;33757.6;f
149887;49;5;1;A;1;615672.97794;5735451.96016;33757.8;f
149888;49;5;1;A;1;615672.26172;5735455.82878;33758;f
149889;49;5;1;A;1;615671.47888;5735459.59382;33758.2;f
149890;49;5;1;A;1;615670.63288;5735463.35726;33758.4;f
149891;49;5;1;A;1;615669.77536;5735467.11135;33758.6;f
149892;49;5;1;A;1;615668.79369;5735470.76979;33758.8;f
149893;49;5;1;A;1;615667.80985;5735474.52083;33759;f
149894;49;5;1;A;1;615666.81108;5735478.16026;33759.2;f
149895;49;5;1;A;1;615665.6251;5735481.69351;33759.4;f
149896;49;5;1;A;1;615664.4279;5735485.2077;33759.6;f
149897;49;5;1;A;1;615663.10885;5735488.52462;33759.8;f
149898;49;5;1;A;1;615661.79317;5735491.94379;33760;f
149899;49;5;1;A;1;615660.53513;5735495.35471;33760.2;f
149900;49;5;1;A;1;615659.21069;5735498.65271;33760.4;f
149901;49;5;1;A;1;615657.81953;5735501.84746;33760.6;f
149902;49;5;1;A;1;615656.36496;5735505.05014;33760.8;f
149903;49;5;1;A;1;615654.90783;5735508.36402;33761;f
149904;49;5;1;A;1;615653.47167;5735511.78026;33761.2;f
149905;49;5;1;A;1;615652.2999;5735515.20258;33761.4;f
149906;49;5;1;A;1;615651.27156;5735518.64696;33761.6;f
149907;49;5;1;A;1;615650.43396;5735522.29933;33761.8;f
149908;49;5;1;A;1;615649.67113;5735525.95375;33762;f
149909;49;5;1;A;1;615649.04054;5735529.61102;33762.2;f
149910;49;5;1;A;1;615648.47316;5735533.26959;33762.4;f
149911;49;5;1;A;1;615647.91158;5735536.92846;33762.6;f
149912;49;5;1;A;1;615647.419;5735540.58892;33762.8;f
149913;49;5;1;A;1;615646.98381;5735544.25069;33763;f
149914;49;5;1;A;1;615646.48541;5735547.91102;33763.2;f
149915;49;5;1;A;1;615645.99284;5735551.57147;33763.4;f
149916;49;5;1;A;1;615645.5639;5735555.21461;33763.6;f
149917;49;5;1;A;1;615645.12199;5735558.66292;33763.8;f
149918;49;5;1;A;1;615644.47671;5735562.19924;33764;f
149919;49;5;1;A;1;615643.70153;5735565.63081;33764.2;f
149920;49;5;1;A;1;615642.846;5735569.05086;33764.4;f
149921;49;5;1;A;1;615641.78595;5735572.3551;33764.6;f
149922;49;5;1;A;1;615640.53844;5735575.56253;33764.8;f
149923;49;5;1;A;1;615639.27718;5735578.86215;33765;f
149924;49;5;1;A;1;615637.90328;5735582.06668;33765.2;f
149925;49;5;1;A;1;615636.66507;5735585.3762;33765.4;f
149926;49;5;1;A;1;615635.55886;5735588.69813;33765.6;f
149927;49;5;1;A;1;615634.50795;5735592.1137;33765.8;f
149928;49;5;1;A;1;615633.39032;5735595.42601;33766;f
149929;49;5;1;A;1;615632.20944;5735598.737;33766.2;f
149930;49;5;1;A;1;615631.03449;5735602.04783;33766.4;f
149931;49;5;1;A;1;615629.92849;5735605.3604;33766.6;f
149932;49;5;1;A;1;615628.89172;5735608.66518;33766.8;f
149933;49;5;1;A;1;615627.92608;5735611.87908;33767;f
149934;49;5;1;A;1;615627.02153;5735615.18689;33767.2;f
149935;49;5;1;A;1;615626.11935;5735618.39274;33767.4;f
149936;49;5;1;A;1;615625.22872;5735621.59913;33767.6;f
149937;49;5;1;A;1;615624.47015;5735624.81763;33767.8;f
149938;49;5;1;A;1;615623.76682;5735628.13008;33768;f
149939;49;5;1;A;1;615622.99682;5735631.3391;33768.2;f
149940;49;5;1;A;1;615622.16899;5735634.56553;33768.4;f
149941;49;5;1;A;1;615621.3941;5735637.98761;33768.6;f
149942;49;5;1;A;1;615620.55834;5735641.30638;33768.8;f
149943;49;5;1;A;1;615619.72237;5735644.63452;33769;f
149944;49;5;1;A;1;615618.88428;5735648.05513;33769.2;f
149945;49;5;1;A;1;615618.04835;5735651.38313;33769.4;f
149946;49;5;1;A;1;615617.22141;5735654.82289;33769.6;f
149947;49;5;1;A;1;615616.52419;5735658.37658;33769.8;f
149948;49;5;1;A;1;615615.90501;5735662.04349;33770;f
149949;49;5;1;A;1;615615.49612;5735665.8265;33770.2;f
149950;49;5;1;A;1;615615.3549;5735669.72692;33770.4;f
149951;49;5;1;A;1;615615.42397;5735673.74343;33770.6;f
149952;49;5;1;A;1;615615.76091;5735677.86783;33770.8;f
149953;49;5;1;A;1;615616.30514;5735681.988;33771;f
149954;49;5;1;A;1;615617.05849;5735686.02022;33771.2;t
149955;49;5;1;A;1;615618.01069;5735690.15876;33771.4;f
149956;49;5;1;A;1;615619.09519;5735694.30068;33771.6;f
149957;49;5;1;A;1;615620.24301;5735698.43434;33771.8;f
149958;49;5;1;A;1;615621.38741;5735702.46621;33772;f
149959;49;5;1;A;1;615622.48602;5735706.49702;33772.2;f
149960;49;5;1;A;1;615623.78026;5735710.52296;33772.4;f
149961;49;5;1;A;1;615625.14584;5735714.44863;33772.6;f
149962;49;5;1;A;1;615626.58617;5735718.37586;33772.8;f
149963;49;5;1;A;1;615628.15886;5735722.30647;33773;f
149964;49;5;1;A;1;615629.78865;5735726.24756;33773.2;f
149965;49;5;1;A;1;615631.35906;5735730.27033;33773.4;f
149966;49;5;1;A;1;615632.99742;5735734.09101;33773.6;f
149967;49;5;1;A;1;615634.63557;5735737.92104;33773.8;f
149968;49;5;1;A;1;615636.27159;5735741.84359;33774;f
149969;49;5;1;A;1;615637.90393;5735745.67348;33774.2;f
149970;49;5;1;A;1;615639.46493;5735749.60365;33774.4;f
149971;49;5;1;A;1;615640.96291;5735753.52301;33774.6;f
149972;49;5;1;A;1;615642.46876;5735757.34984;33774.8;f
149973;49;5;1;A;1;615644.04163;5735761.27112;33775;f
149974;49;5;1;A;1;615645.67976;5735765.10113;33775.2;f
149975;49;5;1;A;1;615647.32727;5735769.02377;33775.4;f
149976;49;5;1;A;1;615649.10342;5735772.85697;33775.6;f
149977;49;5;1;A;1;615650.89503;5735776.77376;33775.8;f
149978;49;5;1;A;1;615652.89234;5735780.50078;33776;f
149979;49;5;1;A;1;615655.00794;5735784.33243;33776.2;f
149980;49;5;1;A;1;615657.06611;5735788.16277;33776.4;f
149981;49;5;1;A;1;615659.18749;5735791.99455;33776.6;f
149982;49;5;1;A;1;615661.30899;5735795.81683;33776.8;f
149983;49;5;1;A;1;615663.44409;5735799.55637;33777;f
149984;49;5;1;A;1;615665.70703;5735803.4935;33777.2;f
149985;49;5;1;A;1;615668.04712;5735807.32081;33777.4;f
149986;49;5;1;A;1;615670.53346;5735811.04973;33777.6;f
149987;49;5;1;A;1;615673.20365;5735814.78288;33777.8;f
149988;49;5;1;A;1;615675.80505;5735818.5051;33778;f
149989;49;5;1;A;1;615678.34535;5735822.13334;33778.2;f
149990;49;5;1;A;1;615680.86615;5735825.85372;33778.4;f
149991;49;5;1;A;1;615683.18804;5735829.46759;33778.6;f
149992;49;5;1;A;1;615685.36561;5735833.09665;33778.8;f
149993;49;5;1;A;1;615687.33758;5735836.91571;33779;f
149994;49;5;1;A;1;615689.18553;5735840.63012;33779.2;f
149995;49;5;1;A;1;615691.02172;5735844.34393;33779.4;f
149996;49;5;1;A;1;615692.71442;5735848.04529;33779.6;f
149997;49;5;1;A;1;615694.20757;5735851.66812;33779.8;f
149998;49;5;1;A;1;615695.54431;5735855.58383;33780;t
149999;49;5;1;A;1;615696.60758;5735859.38197;33780.2;f
150000;49;5;1;A;1;615697.40292;5735863.07187;33780.4;f
150001;49;5;1;A;1;615698.00287;5735866.7576;33780.6;f
150002;49;5;1;A;1;615698.54512;5735870.451;33780.8;f
150003;49;5;1;A;1;615699.17141;5735874.24844;33781;f
150004;49;5;1;A;1;615700.05638;5735878.05183;33781.2;f
150005;49;5;1;A;1;615700.99899;5735881.84722;33781.4;f
150006;49;5;1;A;1;615701.8803;5735885.55791;33781.6;f
150007;49;5;1;A;1;615702.75692;5735889.47237;33781.8;f
150008;49;5;1;A;1;615703.63375;5735893.37751;33782;f
150009;49;5;1;A;1;615704.52449;5735897.18102;33782.2;f
150010;49;5;1;A;1;615705.5472;5735900.99674;33782.4;f
150011;49;5;1;A;1;615706.65423;5735904.90734;33782.6;f
150012;49;5;1;A;1;615708.01617;5735908.73084;33782.8;f
150013;49;5;1;A;1;615709.37583;5735912.65641;33783;f
150014;49;5;1;A;1;615710.72949;5735916.59117;33783.2;f
150015;49;5;1;A;1;615712.00602;5735920.6261;33783.4;f
150016;49;5;1;A;1;615713.16765;5735924.65836;33783.6;f
150017;49;5;1;A;1;615714.4499;5735928.69325;33783.8;f
150018;49;5;1;A;1;615715.66347;5735932.7176;33784;f
150019;49;5;1;A;1;615716.79853;5735936.64731;33784.2;f
150020;49;5;1;A;1;615717.72998;5735940.67412;33784.4;f
150021;49;5;1;A;1;615718.52944;5735944.68876;33784.6;f
150022;49;5;1;A;1;615719.26802;5735948.60006;33784.8;f
150023;49;5;1;A;1;615720.00082;5735952.51122;33785;f
150024;49;5;1;A;1;615720.65306;5735956.42053;33785.2;f
150025;49;5;1;A;1;615721.10962;5735960.33465;33785.4;f
150026;49;5;1;A;1;615721.49504;5735964.33976;33785.6;f
150027;49;5;1;A;1;615721.81957;5735968.24137;33785.8;f
150028;49;5;1;A;1;615722.1499;5735972.14345;33786;f
150029;49;5;1;A;1;615722.53766;5735976.04666;33786.2;f
150030;49;5;1;A;1;615722.85084;5735979.93869;33786.4;f
150031;49;5;1;A;1;615723.03971;5735983.73539;33786.6;f
150032;49;5;1;A;1;615723.22602;5735987.64329;33786.8;f
150033;49;5;1;A;1;615723.4102;5735991.64379;33787;f
150034;49;5;1;A;1;615723.60805;5735995.55197;33787.2;f
150035;49;5;1;A;1;615723.92982;5735999.57425;33787.4;f
150036;49;5;1;A;1;615724.25501;5736003.69856;33787.6;f
150037;49;5;1;A;1;615724.64363;5736007.81486;33787.8;f
150038;49;5;1;A;1;615725.04596;5736011.83918;33788;f
150039;49;5;1;A;1;615725.58394;5736015.96838;33788.2;f
150040;49;5;1;A;1;615726.2601;5736020.09128;33788.4;f
150041;49;5;1;A;1;615727.07067;5736024.1248;33788.6;f
150042;49;5;1;A;1;615727.93635;5736028.26155;33788.8;f
150043;49;5;1;A;1;615728.7388;5736032.39685;33789;f
150044;49;5;1;A;1;615729.52372;5736036.54105;33789.2;f
150045;49;5;1;A;1;615730.10505;5736040.78253;33789.4;f
150046;49;5;1;A;1;615730.55392;5736045.03025;33789.6;f
150047;49;5;1;A;1;615730.94874;5736049.3785;33789.8;f
150048;49;5;1;A;1;615731.48179;5736053.72085;33790;f
150049;49;5;1;A;1;615732.15502;5736057.97393;33790.2;f
150050;49;5;1;A;1;615732.97517;5736062.34127;33790.4;f
150051;49;5;1;A;1;615734.06923;5736066.80777;33790.6;t
150052;49;5;1;A;1;615735.44145;5736071.188;33790.8;f
150053;49;5;1;A;1;615737.07601;5736075.66694;33791;f
150054;49;5;1;A;1;615738.82209;5736080.04647;33791.2;f
150055;49;5;1;A;1;615740.37247;5736084.4308;33791.4;f
150056;49;5;1;A;1;615741.85684;5736088.93417;33791.6;f
150057;49;5;1;A;1;615743.34776;5736093.65071;33791.8;f
150058;49;5;1;A;1;615744.97464;5736098.46329;33792;f
150059;49;5;1;A;1;615746.74749;5736103.18674;33792.2;f
150060;49;5;1;A;1;615748.70776;5736108.00675;33792.4;f
150061;49;5;1;A;1;615750.6585;5736112.74339;33792.6;f
150062;49;5;1;A;1;615752.46675;5736117.67139;33792.8;f
150063;49;5;1;A;1;615754.13891;5736122.51289;33793;f
150064;49;5;1;A;1;615755.67434;5736127.54586;33793.2;f
150065;49;5;1;A;1;615757.15436;5736132.4847;33793.4;f
150066;49;5;1;A;1;615758.70694;5736137.5276;33793.6;f
150067;49;5;1;A;1;615760.38606;5736142.56368;33793.8;f
150068;49;5;1;A;1;615762.06205;5736147.48865;33794;f
150069;49;5;1;A;1;615763.67692;5736152.31953;33794.2;f
150070;49;5;1;A;1;615765.2662;5736157.26109;33794.4;f
150071;49;5;1;A;1;615766.58863;5736162.29848;33794.6;f
150072;49;5;1;A;1;615767.77305;5736167.3327;33794.8;f
150073;49;5;1;A;1;615768.8137;5736172.36362;33795;f
150074;49;5;1;A;1;615769.67059;5736177.381;33795.2;f
150075;49;5;1;A;1;615770.58706;5736182.30687;33795.4;f
150076;49;5;1;A;1;615771.44953;5736187.3339;33795.6;f
150077;49;5;1;A;1;615772.44992;5736192.36365;33795.8;f
150078;49;5;1;A;1;615773.60009;5736197.38781;33796;f
150079;49;5;1;A;1;615775.01113;5736202.32526;33796.2;f
150080;49;5;1;A;1;615776.47197;5736207.34728;33796.4;f
150081;49;5;1;A;1;615777.81655;5736212.17192;33796.6;f
150082;49;5;1;A;1;615779.21026;5736217.10877;33796.8;f
150083;49;5;1;A;1;615780.4812;5736222.13593;33797;f
150084;49;5;1;A;1;615781.82343;5736227.0625;33797.2;f
150085;49;5;1;A;1;615783.22884;5736231.99033;33797.4;f
150086;49;5;1;A;1;615784.62855;5736236.91824;33797.6;f
150087;49;5;1;A;1;615785.97631;5736241.85424;33797.8;f
150088;49;5;1;A;1;615787.4544;5736246.87667;33798;f
150089;49;5;1;A;1;615789.00022;5736251.70596;33798.2;f
150090;49;5;1;A;1;615790.54943;5736256.63732;33798.4;f
150091;49;5;1;A;1;615792.17318;5736261.57965;33798.6;f
150092;49;5;1;A;1;615793.93294;5736266.60836;33798.8;f
150093;49;5;1;A;1;615795.80658;5736271.44542;33799;f
150094;49;5;1;A;1;615797.48227;5736276.37967;33799.2;f
150095;49;5;1;A;1;615799.08314;5736281.31199;33799.4;f
150096;49;5;1;A;1;615800.5578;5736286.23237;33799.6;f
150097;49;5;1;A;1;615802.04608;5736291.06033;33799.8;f
150098;49;5;1;A;1;615803.67598;5736295.98428;33800;t
150099;49;5;1;A;1;615805.4982;5736300.80139;33800.2;f
150100;49;5;1;A;1;615807.32254;5736305.52582;33800.4;f
150101;49;5;1;A;1;615809.13877;5736310.35205;33800.6;f
150102;49;5;1;A;1;615810.9036;5736315.15835;33800.8;f
150103;49;5;1;A;1;615812.80524;5736319.77332;33801;f
150104;49;5;1;A;1;615814.78512;5736324.49226;33801.2;f
150105;49;5;1;A;1;615816.97222;5736329.19703;33801.4;f
150106;49;5;1;A;1;615819.35367;5736333.71176;33801.6;f
150107;49;5;1;A;1;615821.73277;5736338.32843;33801.8;f
150108;49;5;1;A;1;615824.11186;5736342.9451;33802;f
150109;49;5;1;A;1;615826.49095;5736347.56178;33802.2;f
150110;49;5;1;A;1;615828.87003;5736352.17845;33802.4;f
150111;49;5;1;A;1;615831.25484;5736356.79524;33802.6;f
150112;49;5;1;A;1;615833.71429;5736361.41356;33802.8;f
150113;49;5;1;A;1;615836.31207;5736366.02603;33803;f
150114;49;5;1;A;1;615839.03307;5736370.5395;33803.2;f
150115;49;5;1;A;1;615841.68461;5736375.06025;33803.4;f
150116;49;5;1;A;1;615844.27067;5736379.6817;33803.6;f
150117;49;5;1;A;1;615846.85672;5736384.30315;33803.8;f
150118;49;5;1;A;1;615849.44298;5736388.91535;33804;f
150119;49;5;1;A;1;615852.03711;5736393.43498;33804.2;f
150120;49;5;1;A;1;615854.6981;5736398.0489;33804.4;f
150121;49;5;1;A;1;615857.41277;5736402.58055;33804.6;f
150122;49;5;1;A;1;615859.97337;5736407.30322;33804.8;f
150123;49;5;1;A;1;615862.26002;5736411.93632;33805;f
150124;49;5;1;A;1;615864.27198;5736416.75803;33805.2;f
150125;49;5;1;A;1;615866.10762;5736421.48252;33805.4;f
150126;49;5;1;A;1;615868.06772;5736426.30285;33805.6;f
150127;49;5;1;A;1;615870.03569;5736431.0306;33805.8;f
150128;49;5;1;A;1;615872.04182;5736435.85199;33806;f
150129;49;5;1;A;1;615873.7913;5736440.5747;33806.2;f
150130;49;5;1;A;1;615875.46363;5736445.39746;33806.4;f
150131;49;5;1;A;1;615877.00956;5736450.21771;33806.6;f
150132;49;5;1;A;1;615878.55557;5736455.02829;33806.8;f
150133;49;5;1;A;1;615880.09252;5736459.73686;33807;t
150134;49;5;1;A;1;615881.48574;5736464.44213;33807.2;f
150135;49;5;1;A;1;615882.67217;5736469.13339;33807.4;f
150136;49;5;1;A;1;615883.6482;5736473.71778;33807.6;f
150137;49;5;1;A;1;615884.34824;5736478.29582;33807.8;f
150138;49;5;1;A;1;615884.78355;5736482.87701;33808;f
150139;49;5;1;A;1;615885.07298;5736487.54759;33808.2;f
150140;49;5;1;A;1;615885.16901;5736492.12078;33808.4;f
150141;49;5;1;A;1;615885.20539;5736496.78574;33808.6;f
150142;49;5;1;A;1;615885.30716;5736501.35904;33808.8;f
150143;49;5;1;A;1;615885.40086;5736506.03438;33809;f
150144;49;5;1;A;1;615885.42555;5736510.70813;33809.2;f
150145;49;5;1;A;1;615885.38698;5736515.38043;33809.4;f
150146;49;5;1;A;1;615885.37155;5736520.04399;33809.6;f
150147;49;5;1;A;1;615885.61683;5736524.62984;33809.8;f
150148;49;5;1;A;1;615885.92091;5736529.41227;33810;f
150149;49;5;1;A;1;615886.22733;5736534.09249;33810.2;f
150150;49;5;1;A;1;615886.53946;5736538.77265;33810.4;f
150151;49;5;1;A;1;615886.93207;5736543.45488;33810.6;f
150152;49;5;1;A;1;615887.53166;5736548.14187;33810.8;f
150153;49;5;1;A;1;615888.34398;5736552.83376;33811;f
150154;49;5;1;A;1;615889.41532;5736557.52238;33811.2;f
150155;49;5;1;A;1;615890.55206;5736562.11972;33811.4;f
150156;49;5;1;A;1;615891.69217;5736566.81914;33811.6;f
150157;49;5;1;A;1;615892.89571;5736571.51062;33811.8;f
150158;49;5;1;A;1;615894.10744;5736576.10066;33812;f
150159;49;5;1;A;1;615895.39404;5736580.68295;33812.2;f
150160;49;5;1;A;1;615896.79801;5736585.16574;33812.4;f
150161;49;5;1;A;1;615898.08123;5736589.64594;33812.6;f
150162;49;5;1;A;1;615899.43387;5736594.10929;33812.8;f
150163;49;5;1;A;1;615900.87165;5736598.37052;33813;t
150164;49;5;1;A;1;615902.51112;5736602.61794;33813.2;f
150165;49;5;1;A;1;615904.29922;5736606.65549;33813.4;f
150166;49;5;1;A;1;615906.30259;5736610.58671;33813.6;f
150167;49;5;1;A;1;615908.57274;5736614.42188;33813.8;f
150168;49;5;1;A;1;615910.97549;5736618.25107;33814;f
150169;49;5;1;A;1;615913.4554;5736621.98015;33814.2;f
150170;49;5;1;A;1;615916.05569;5736625.7209;33814.4;f
150171;49;5;1;A;1;615918.59069;5736629.55313;33814.6;f
150172;49;5;1;A;1;615921.12782;5736633.29259;33814.8;f
150173;49;5;1;A;1;615923.67404;5736637.13431;33815;f
150174;49;5;1;A;1;615926.35231;5736640.9883;33815.2;f
150175;49;5;1;A;1;615929.09172;5736644.93651;33815.4;f
150176;49;5;1;A;1;615931.84469;5736648.79221;33815.6;f
150177;49;5;1;A;1;615934.71624;5736652.74329;33815.8;f
150178;49;5;1;A;1;615937.538;5736656.60983;33816;f
150179;49;5;1;A;1;615940.48195;5736660.67419;33816.2;f
150180;49;5;1;A;1;615943.41632;5736664.64517;33816.4;f
150181;49;5;1;A;1;615946.21621;5736668.71528;33816.6;f
150182;49;5;1;A;1;615948.94137;5736672.78367;33816.8;f
150183;49;5;1;A;1;615951.55141;5736676.84941;33817;f
150184;49;5;1;A;1;615954.2878;5736680.92728;33817.2;f
150185;49;5;1;A;1;615957.02775;5736685.09806;33817.4;f
150186;49;5;1;A;1;615959.83311;5736689.17751;33817.6;f
150187;49;5;1;A;1;615962.63599;5736693.35877;33817.8;f
150188;49;5;1;A;1;615965.43922;5736697.53103;33818;f
150189;49;5;1;A;1;615968.23304;5736701.61963;33818.2;f
150190;49;5;1;A;1;615970.89536;5736705.90892;33818.4;f
150191;49;5;1;A;1;615973.55209;5736710.19828;33818.6;f
150192;49;5;1;A;1;615976.15103;5736714.49552;33818.8;f
150193;49;5;1;A;1;615978.81703;5736718.87793;33819;f
150194;49;5;1;A;1;615981.56243;5736723.05806;33819.2;f
150195;49;5;1;A;1;615984.44592;5736727.232;33819.4;f
150196;49;5;1;A;1;615987.46407;5736731.31655;33819.6;f
150197;49;5;1;A;1;615990.54901;5736735.48591;33819.8;f
150198;49;5;1;A;1;615993.70229;5736739.44372;33820;f
150199;49;5;1;A;1;615996.85748;5736743.31794;33820.2;f
150200;49;5;1;A;1;616000.00226;5736747.39603;33820.4;f
150201;49;5;1;A;1;616003.06641;5736751.48148;33820.6;f
150202;49;5;1;A;1;616005.93813;5736755.67376;33820.8;f
150203;49;5;1;A;1;616008.79607;5736759.96778;33821;f
150204;49;5;1;A;1;616011.50438;5736764.26754;33821.2;f
150205;49;5;1;A;1;616013.93976;5736768.67211;33821.4;f
150206;49;5;1;A;1;616016.17741;5736773.17455;33821.6;f
150207;49;5;1;A;1;616018.33424;5736777.68394;33821.8;f
150208;49;5;1;A;1;616020.28753;5736782.29091;33822;t
150209;49;5;1;A;1;616022.11404;5736786.90415;33822.2;f
150210;49;5;1;A;1;616023.94982;5736791.61047;33822.4;f
150211;49;5;1;A;1;616025.9088;5736796.21755;33822.6;f
150212;49;5;1;A;1;616027.79851;5736800.83206;33822.8;f
150213;49;5;1;A;1;616029.61111;5736805.55648;33823;f
150214;49;5;1;A;1;616031.28919;5736810.37041;33823.2;f
150215;49;5;1;A;1;616032.90626;5736815.08068;33823.4;f
150216;49;5;1;A;1;616034.512;5736819.7909;33823.6;f
150217;49;5;1;A;1;616035.97974;5736824.49794;33823.8;f
150218;49;5;1;A;1;616037.30379;5736829.20167;33824;f
150219;49;5;1;A;1;616038.44938;5736833.90128;33824.2;f
150220;49;5;1;A;1;616039.73295;5736838.60408;33824.4;f
150221;49;5;1;A;1;616041.14309;5736843.30977;33824.6;f
150222;49;5;1;A;1;616042.56458;5736848.01555;33824.8;f
150223;49;5;1;A;1;616044.10137;5736852.72441;33825;f
150224;49;5;1;A;1;616045.51721;5736857.43023;33825.2;f
150225;49;5;1;A;1;616046.99057;5736862.13719;33825.4;f
150226;49;5;1;A;1;616048.40049;5736866.8521;33825.6;f
150227;49;5;1;A;1;616049.81376;5736871.66916;33825.8;f
150228;49;5;1;A;1;616051.27891;5736876.48741;33826;f
150229;49;5;1;A;1;616052.61726;5736881.31194;33826.2;f
150230;49;5;1;A;1;616053.95917;5736886.22942;33826.4;f
150231;49;5;1;A;1;616055.35511;5736891.05525;33826.6;f
150232;49;5;1;A;1;616056.62796;5736895.97093;33826.8;f
150233;49;5;1;A;1;616057.96694;5736900.76791;33827;f
150234;49;5;1;A;1;616059.31026;5736905.37941;33827.2;f
150235;49;5;1;A;1;616060.65486;5736910.17629;33827.4;f
150236;49;5;1;A;1;616062.06753;5736914.7708;33827.6;f
150237;49;5;1;A;1;616063.47493;5736919.34682;33827.8;f
150238;49;5;1;A;1;616064.81782;5736923.72638;33828;f
150239;49;5;1;A;1;616066.09548;5736928.18814;33828.2;f
150240;49;5;1;A;1;616067.37216;5736932.44572;33828.4;f
150241;49;5;1;A;1;616068.58574;5736936.69264;33828.6;f
150242;49;5;1;A;1;616069.80141;5736940.84653;33828.8;f
150243;49;5;1;A;1;616071.01499;5736945.09349;33829;f
150244;49;5;1;A;1;616072.23689;5736949.22953;33829.2;f
150245;49;5;1;A;1;616073.5298;5736953.27395;33829.4;f
